document,topic_id,topic_label,topic_proportion
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171223PORLAL.txt,7,Post-play physical contact,0.01621271076523995
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,5,Screen-related offensive contact,0.31180223285486447
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,7,Post-play physical contact,0.1778309409888357
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,8,Marginal contact & non-call assessment,0.1730462519936204
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,11,General shooting foul situation,0.06299840510366826
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,0,Close-range contact near the basket,0.04864433811802234
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,6,Off-ball or weak-side contact,0.04385964912280702
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,3,Perimeter shot with defender contact,0.0342902711323764
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,1,Shot attempt with incidental contact,0.0342902711323764
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,10,Wing isolation or drive play,0.029505582137161087
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,4,Drive or shot contested by defender,0.029505582137161087
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,2,Replay review and ruling outcome,0.029505582137161087
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171203SASOKC.txt,9,Guard-driven shot with defensive pressure,0.024720893141945775
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,5,Screen-related offensive contact,0.3250915750915751
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,2,Replay review and ruling outcome,0.18223443223443223
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,1,Shot attempt with incidental contact,0.08333333333333334
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,8,Marginal contact & non-call assessment,0.07234432234432235
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,10,Wing isolation or drive play,0.06135531135531136
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,11,General shooting foul situation,0.050366300366300375
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,9,Guard-driven shot with defensive pressure,0.04487179487179488
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,6,Off-ball or weak-side contact,0.039377289377289376
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,3,Perimeter shot with defender contact,0.039377289377289376
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,0,Close-range contact near the basket,0.039377289377289376
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,7,Post-play physical contact,0.03388278388278389
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170305INDATL.txt,4,Drive or shot contested by defender,0.02838827838827839
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,4,Drive or shot contested by defender,0.26827094474153296
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,6,Off-ball or weak-side contact,0.24688057040998215
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,8,Marginal contact & non-call assessment,0.15062388591800357
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,5,Screen-related offensive contact,0.05436720142602496
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,11,General shooting foul situation,0.04367201426024956
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,10,Wing isolation or drive play,0.04367201426024956
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,2,Replay review and ruling outcome,0.04367201426024956
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,0,Close-range contact near the basket,0.03832442067736185
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,1,Shot attempt with incidental contact,0.03297682709447416
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,9,Guard-driven shot with defensive pressure,0.027629233511586453
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,3,Perimeter shot with defender contact,0.027629233511586453
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180322LALNOP.txt,7,Post-play physical contact,0.022281639928698752
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,0,Close-range contact near the basket,0.38825757575757575
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,9,Guard-driven shot with defensive pressure,0.3801406926406926
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,2,Replay review and ruling outcome,0.04897186147186147
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,4,Drive or shot contested by defender,0.04247835497835498
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,10,Wing isolation or drive play,0.024621212121212124
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,7,Post-play physical contact,0.019751082251082252
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,3,Perimeter shot with defender contact,0.019751082251082252
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,11,General shooting foul situation,0.018127705627705628
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,6,Off-ball or weak-side contact,0.018127705627705628
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,5,Screen-related offensive contact,0.014880952380952384
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,1,Shot attempt with incidental contact,0.014880952380952384
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160118UTACHA.txt,8,Marginal contact & non-call assessment,0.010010822510822512
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,4,Drive or shot contested by defender,0.19500674763832657
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,8,Marginal contact & non-call assessment,0.17071524966261808
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,2,Replay review and ruling outcome,0.17071524966261808
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,1,Shot attempt with incidental contact,0.11808367071524967
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,5,Screen-related offensive contact,0.06950067476383266
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,6,Off-ball or weak-side contact,0.06545209176788125
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,10,Wing isolation or drive play,0.053306342780026994
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,0,Close-range contact near the basket,0.041160593792172746
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,11,General shooting foul situation,0.037112010796221326
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,7,Post-play physical contact,0.029014844804318488
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,9,Guard-driven shot with defensive pressure,0.02496626180836707
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170329DALNOP.txt,3,Perimeter shot with defender contact,0.02496626180836707
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,4,Drive or shot contested by defender,0.2697132616487455
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,2,Replay review and ruling outcome,0.21594982078853045
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,0,Close-range contact near the basket,0.12992831541218638
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,3,Perimeter shot with defender contact,0.07078853046594982
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,10,Wing isolation or drive play,0.054659498207885314
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,1,Shot attempt with incidental contact,0.049283154121863806
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,7,Post-play physical contact,0.0439068100358423
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,8,Marginal contact & non-call assessment,0.03853046594982079
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,9,Guard-driven shot with defensive pressure,0.033154121863799284
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,6,Off-ball or weak-side contact,0.033154121863799284
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,5,Screen-related offensive contact,0.033154121863799284
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150319NOPPHO.txt,11,General shooting foul situation,0.02777777777777778
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,9,Guard-driven shot with defensive pressure,0.3403558052434457
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,4,Drive or shot contested by defender,0.3150749063670412
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,5,Screen-related offensive contact,0.05945692883895132
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,8,Marginal contact & non-call assessment,0.04260299625468165
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,10,Wing isolation or drive play,0.039794007490636704
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,11,General shooting foul situation,0.03698501872659176
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,7,Post-play physical contact,0.03698501872659176
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,0,Close-range contact near the basket,0.03417602996254682
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,2,Replay review and ruling outcome,0.03136704119850187
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,1,Shot attempt with incidental contact,0.028558052434456933
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,6,Off-ball or weak-side contact,0.017322097378277154
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311NOPCHA.txt,3,Perimeter shot with defender contact,0.017322097378277154
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,9,Guard-driven shot with defensive pressure,0.28376811594202894
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,11,General shooting foul situation,0.2507246376811594
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,0,Close-range contact near the basket,0.15333333333333335
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,8,Marginal contact & non-call assessment,0.1081159420289855
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,10,Wing isolation or drive play,0.05420289855072464
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,2,Replay review and ruling outcome,0.043768115942028986
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,4,Drive or shot contested by defender,0.02463768115942029
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,5,Screen-related offensive contact,0.022898550724637683
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,3,Perimeter shot with defender contact,0.022898550724637683
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,6,Off-ball or weak-side contact,0.01594202898550725
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,7,Post-play physical contact,0.010724637681159421
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180505BOSPHI.txt,1,Shot attempt with incidental contact,0.008985507246376812
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,7,Post-play physical contact,0.30200945626477543
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,3,Perimeter shot with defender contact,0.24172576832151302
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,8,Marginal contact & non-call assessment,0.16016548463356972
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,5,Screen-related offensive contact,0.050236406619385346
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,10,Wing isolation or drive play,0.03959810874704492
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,1,Shot attempt with incidental contact,0.03959810874704492
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,0,Close-range contact near the basket,0.03959810874704492
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,4,Drive or shot contested by defender,0.03605200945626478
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,6,Off-ball or weak-side contact,0.03250591016548464
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,9,Guard-driven shot with defensive pressure,0.028959810874704495
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,11,General shooting foul situation,0.014775413711583925
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171220SASPOR.txt,2,Replay review and ruling outcome,0.014775413711583925
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,6,Off-ball or weak-side contact,0.21625344352617082
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,11,General shooting foul situation,0.1831955922865014
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,0,Close-range contact near the basket,0.10055096418732784
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,2,Replay review and ruling outcome,0.07575757575757577
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,4,Drive or shot contested by defender,0.06749311294765842
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,10,Wing isolation or drive play,0.05922865013774105
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,7,Post-play physical contact,0.05922865013774105
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,8,Marginal contact & non-call assessment,0.05096418732782369
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,5,Screen-related offensive contact,0.05096418732782369
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,3,Perimeter shot with defender contact,0.05096418732782369
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,1,Shot attempt with incidental contact,0.05096418732782369
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151120CHIGSW.txt,9,Guard-driven shot with defensive pressure,0.03443526170798898
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,0,Close-range contact near the basket,0.2916666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,7,Post-play physical contact,0.2016666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,2,Replay review and ruling outcome,0.07166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,9,Guard-driven shot with defensive pressure,0.06166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,1,Shot attempt with incidental contact,0.06166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,5,Screen-related offensive contact,0.051666666666666666
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,3,Perimeter shot with defender contact,0.051666666666666666
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,11,General shooting foul situation,0.04166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,10,Wing isolation or drive play,0.04166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,8,Marginal contact & non-call assessment,0.04166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,6,Off-ball or weak-side contact,0.04166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028LACSAC.txt,4,Drive or shot contested by defender,0.04166666666666667
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,11,General shooting foul situation,0.3043071161048689
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,9,Guard-driven shot with defensive pressure,0.22003745318352058
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,2,Replay review and ruling outcome,0.07958801498127341
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,0,Close-range contact near the basket,0.06835205992509363
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,10,Wing isolation or drive play,0.04588014981273409
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,7,Post-play physical contact,0.04588014981273409
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,6,Off-ball or weak-side contact,0.04588014981273409
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,4,Drive or shot contested by defender,0.04588014981273409
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,1,Shot attempt with incidental contact,0.04588014981273409
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,8,Marginal contact & non-call assessment,0.040262172284644196
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,5,Screen-related offensive contact,0.02902621722846442
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160323PHIDEN.txt,3,Perimeter shot with defender contact,0.02902621722846442
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,6,Off-ball or weak-side contact,0.2983460559796438
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,2,Replay review and ruling outcome,0.16857506361323155
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,8,Marginal contact & non-call assessment,0.12277353689567429
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,11,General shooting foul situation,0.10368956743002546
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,10,Wing isolation or drive play,0.08078880407124682
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,4,Drive or shot contested by defender,0.042620865139949116
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,0,Close-range contact near the basket,0.038804071246819345
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,7,Post-play physical contact,0.034987277353689575
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,5,Screen-related offensive contact,0.034987277353689575
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,9,Guard-driven shot with defensive pressure,0.027353689567430027
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,3,Perimeter shot with defender contact,0.023536895674300257
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180210LALDAL.txt,1,Shot attempt with incidental contact,0.023536895674300257
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,7,Post-play physical contact,0.2346014492753623
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,11,General shooting foul situation,0.19655797101449274
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,2,Replay review and ruling outcome,0.15307971014492755
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,5,Screen-related offensive contact,0.07699275362318841
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,1,Shot attempt with incidental contact,0.060688405797101455
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,0,Close-range contact near the basket,0.05525362318840581
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,10,Wing isolation or drive play,0.0443840579710145
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,6,Off-ball or weak-side contact,0.0443840579710145
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,3,Perimeter shot with defender contact,0.03894927536231884
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,8,Marginal contact & non-call assessment,0.03351449275362319
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,4,Drive or shot contested by defender,0.03351449275362319
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160321SACCHI.txt,9,Guard-driven shot with defensive pressure,0.02807971014492754
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,9,Guard-driven shot with defensive pressure,0.5471596998928189
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,8,Marginal contact & non-call assessment,0.15809217577706322
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,5,Screen-related offensive contact,0.051982851018220796
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,0,Close-range contact near the basket,0.04233654876741694
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,4,Drive or shot contested by defender,0.03590568060021437
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,11,General shooting foul situation,0.03269024651661308
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,1,Shot attempt with incidental contact,0.03269024651661308
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,2,Replay review and ruling outcome,0.026259378349410507
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,3,Perimeter shot with defender contact,0.02304394426580922
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,10,Wing isolation or drive play,0.016613076098606645
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,7,Post-play physical contact,0.016613076098606645
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171023CHAMIL.txt,6,Off-ball or weak-side contact,0.016613076098606645
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,7,Post-play physical contact,0.328880407124682
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,6,Off-ball or weak-side contact,0.23727735368956743
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,8,Marginal contact & non-call assessment,0.160941475826972
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,1,Shot attempt with incidental contact,0.050254452926208656
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,9,Guard-driven shot with defensive pressure,0.038804071246819345
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,5,Screen-related offensive contact,0.034987277353689575
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,11,General shooting foul situation,0.027353689567430027
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,10,Wing isolation or drive play,0.027353689567430027
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,4,Drive or shot contested by defender,0.027353689567430027
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,3,Perimeter shot with defender contact,0.023536895674300257
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,0,Close-range contact near the basket,0.023536895674300257
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127SACGSW.txt,2,Replay review and ruling outcome,0.019720101781170486
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,5,Screen-related offensive contact,0.3466947960618847
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,8,Marginal contact & non-call assessment,0.2538677918424754
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,0,Close-range contact near the basket,0.13572433192686356
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,4,Drive or shot contested by defender,0.042897327707454296
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,11,General shooting foul situation,0.03445850914205345
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,7,Post-play physical contact,0.03445850914205345
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,3,Perimeter shot with defender contact,0.03445850914205345
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,1,Shot attempt with incidental contact,0.030239099859353025
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,9,Guard-driven shot with defensive pressure,0.026019690576652602
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,10,Wing isolation or drive play,0.02180028129395218
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,6,Off-ball or weak-side contact,0.02180028129395218
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160327HOUIND.txt,2,Replay review and ruling outcome,0.01758087201125176
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,9,Guard-driven shot with defensive pressure,0.35893060295790674
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,6,Off-ball or weak-side contact,0.2633674630261661
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,8,Marginal contact & non-call assessment,0.10637087599544938
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,2,Replay review and ruling outcome,0.06882821387940842
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,7,Post-play physical contact,0.04152445961319682
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,4,Drive or shot contested by defender,0.03469852104664392
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,10,Wing isolation or drive play,0.027872582480091015
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,11,General shooting foul situation,0.021046643913538114
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170312PHILAL.txt,5,Screen-related offensive contact,0.021046643913538114
