doc_file,topic_id,topic_label,topic_proportion
20180202NYKMIL.txt,9,Guard-driven shot with defensive pressure,0.2824726134585289
20171025TORGSW.txt,10,Wing isolation or drive play,0.282312925170068
20150324MIAMIL.txt,2,Replay review and ruling outcome,0.2822916666666666
20151130BOSMIA.txt,6,Off-ball or weak-side contact,0.2821350762527232
20170131DENLAL.txt,11,General shooting foul situation,0.2819940476190476
20160403CHIMIL.txt,9,Guard-driven shot with defensive pressure,0.281981981981982
20160226WASPHI.txt,9,Guard-driven shot with defensive pressure,0.2816764132553606
20171124DETOKC.txt,5,Screen-related offensive contact,0.2816301703163017
20161111TORCHA.txt,10,Wing isolation or drive play,0.2815656565656566
20170321MILPOR.txt,9,Guard-driven shot with defensive pressure,0.2814625850340136
20161126MEMMIA.txt,6,Off-ball or weak-side contact,0.2813163481953291
20171231DALOKC.txt,5,Screen-related offensive contact,0.2812971342383107
20150423GSWNOP.txt,6,Off-ball or weak-side contact,0.2811653116531165
20171107PHIUTA.txt,9,Guard-driven shot with defensive pressure,0.2810320781032078
20180123BOSLAL.txt,6,Off-ball or weak-side contact,0.2809254013220019
20180224LALSAC.txt,7,Post-play physical contact,0.2808535178777393
20171216DALSAS.txt,7,Post-play physical contact,0.2807407407407407
20170215MILBKN.txt,9,Guard-driven shot with defensive pressure,0.2805810397553516
20180108DETNOP.txt,4,Drive or shot contested by defender,0.2805810397553516
20160409OKCSAC.txt,5,Screen-related offensive contact,0.2805383022774327
20170310WASSAC.txt,7,Post-play physical contact,0.2805212620027435
20151218ATLBOS.txt,2,Replay review and ruling outcome,0.2804659498207885
20180122PHIMEM.txt,7,Post-play physical contact,0.2803672316384181
20170321SASMIN.txt,1,Shot attempt with incidental contact,0.2802607076350093
20180524GSWHOU.txt,8,Marginal contact & non-call assessment,0.2802037845705968
20150408PHODAL.txt,2,Replay review and ruling outcome,0.2800546448087431
20170227MIADAL.txt,2,Replay review and ruling outcome,0.2800387596899225
20170311MINMIL.txt,1,Shot attempt with incidental contact,0.2800338409475465
20180208ATLORL.txt,3,Perimeter shot with defender contact,0.2800269905533064
20180117DETTOR.txt,10,Wing isolation or drive play,0.2800269905533064
20151103TORDAL.txt,0,Close-range contact near the basket,0.2797979797979797
20150410INDDET.txt,5,Screen-related offensive contact,0.2797619047619047
20180127CHAMIA.txt,6,Off-ball or weak-side contact,0.2797157622739018
20171021PORMIL.txt,3,Perimeter shot with defender contact,0.2796852646638054
20161102NOPMEM.txt,4,Drive or shot contested by defender,0.2796852646638054
20160106DETBOS.txt,11,General shooting foul situation,0.2795893719806763
20170110CHAHOU.txt,9,Guard-driven shot with defensive pressure,0.2795358649789029
20160424ATLBOS.txt,11,General shooting foul situation,0.2795307443365696
20171202MEMCLE.txt,1,Shot attempt with incidental contact,0.2792998477929985
20150410MEMUTA.txt,2,Replay review and ruling outcome,0.2792494481236203
20150609GSWCLE.txt,2,Replay review and ruling outcome,0.2791666666666667
20161226MILWAS.txt,9,Guard-driven shot with defensive pressure,0.2790927021696252
20151113LALDAL.txt,6,Off-ball or weak-side contact,0.2789351851851852
20180131MEMIND.txt,7,Post-play physical contact,0.278856526429342
20160401MIASAC.txt,7,Post-play physical contact,0.2788065843621399
20171231CHIWAS.txt,11,General shooting foul situation,0.2788065843621399
20170108WASMIL.txt,9,Guard-driven shot with defensive pressure,0.278588807785888
20171203LACMIN.txt,1,Shot attempt with incidental contact,0.2783595113438045
20171220MIABOS.txt,6,Off-ball or weak-side contact,0.2783564814814815
20151125DALSAS.txt,2,Replay review and ruling outcome,0.2781531531531531
20161208DENWAS.txt,11,General shooting foul situation,0.2781124497991967
20160117INDDEN.txt,11,General shooting foul situation,0.278052805280528
20150403NOPSAC.txt,7,Post-play physical contact,0.2777777777777778
20160409GSWMEM.txt,6,Off-ball or weak-side contact,0.2777777777777778
20180204LALOKC.txt,6,Off-ball or weak-side contact,0.2777777777777778
20151106MIAIND.txt,6,Off-ball or weak-side contact,0.2777777777777777
20160329HOUCLE.txt,1,Shot attempt with incidental contact,0.2775297619047619
20180110UTAWAS.txt,8,Marginal contact & non-call assessment,0.2775080906148867
20151028INDTOR.txt,5,Screen-related offensive contact,0.2774509803921569
20151102PHOLAC.txt,0,Close-range contact near the basket,0.2774509803921569
20171204DETSAS.txt,7,Post-play physical contact,0.2774358974358974
20180116DALDEN.txt,11,General shooting foul situation,0.2773933102652826
20170415INDCLE.txt,1,Shot attempt with incidental contact,0.2772194304857621
20180122SACCHA.txt,7,Post-play physical contact,0.2769130998702983
20161219ATLOKC.txt,5,Screen-related offensive contact,0.2768199233716475
20170210INDWAS.txt,5,Screen-related offensive contact,0.2766830870279146
20180222OKCSAC.txt,7,Post-play physical contact,0.2766830870279146
20151225CLEGSW.txt,6,Off-ball or weak-side contact,0.2764797507788162
20160328ATLCHI.txt,11,General shooting foul situation,0.2764797507788162
20160328PHOMIN.txt,1,Shot attempt with incidental contact,0.2763605442176871
20160318PHOLAL.txt,4,Drive or shot contested by defender,0.2761299435028249
20170412SASUTA.txt,7,Post-play physical contact,0.2760416666666666
20180214OKCMEM.txt,5,Screen-related offensive contact,0.275842044134727
20161031DENTOR.txt,10,Wing isolation or drive play,0.2758215962441314
20150408CHIORL.txt,2,Replay review and ruling outcome,0.2758215962441314
20171210DENIND.txt,5,Screen-related offensive contact,0.2756944444444444
20160316DALCLE.txt,1,Shot attempt with incidental contact,0.2756410256410256
20171216PHOMIN.txt,1,Shot attempt with incidental contact,0.2756202804746494
20180311CHIATL.txt,11,General shooting foul situation,0.2755644090305445
20151207PORMIL.txt,9,Guard-driven shot with defensive pressure,0.2753267973856209
20160309CLESAC.txt,1,Shot attempt with incidental contact,0.2751141552511415
20170331ORLBOS.txt,3,Perimeter shot with defender contact,0.275089605734767
20170228CHALAL.txt,9,Guard-driven shot with defensive pressure,0.275089605734767
20160208PORMEM.txt,7,Post-play physical contact,0.2750544662309368
20171216PORCHA.txt,9,Guard-driven shot with defensive pressure,0.2749737118822292
20171018MIAORL.txt,6,Off-ball or weak-side contact,0.2749648382559775
20171218PORMIN.txt,1,Shot attempt with incidental contact,0.2747747747747748
20160203CHISAC.txt,7,Post-play physical contact,0.2746913580246913
20180305PORLAL.txt,3,Perimeter shot with defender contact,0.2745614035087719
20170305BOSPHO.txt,4,Drive or shot contested by defender,0.2745504840940526
20170402MEMLAL.txt,7,Post-play physical contact,0.2742690058479532
20171202DETPHI.txt,9,Guard-driven shot with defensive pressure,0.2742248062015504
20180122PORDEN.txt,3,Perimeter shot with defender contact,0.2740885416666667
20160110BOSMEM.txt,11,General shooting foul situation,0.2740324594257178
20170212SASNYK.txt,4,Drive or shot contested by defender,0.2739837398373984
20180421PHIMIA.txt,6,Off-ball or weak-side contact,0.2739808153477218
20161106SACTOR.txt,10,Wing isolation or drive play,0.2738927738927739
20151121NYKHOU.txt,4,Drive or shot contested by defender,0.2737373737373737
20170205POROKC.txt,5,Screen-related offensive contact,0.2737373737373737
20160206BKNPHI.txt,10,Wing isolation or drive play,0.2736742424242424
20170521BOSCLE.txt,11,General shooting foul situation,0.2734848484848485
20180228NOPSAS.txt,7,Post-play physical contact,0.2734487734487734
20171202PHOBOS.txt,11,General shooting foul situation,0.2734159779614325
20161205BOSHOU.txt,11,General shooting foul situation,0.2733585858585858
20170107TORCHI.txt,10,Wing isolation or drive play,0.2730352303523035
20180405MINDEN.txt,1,Shot attempt with incidental contact,0.2729988052568698
20171113ATLNOP.txt,4,Drive or shot contested by defender,0.2726638772663877
20171209ORLATL.txt,3,Perimeter shot with defender contact,0.2726608187134502
20170110BOSTOR.txt,10,Wing isolation or drive play,0.2726574500768049
20161206PHOUTA.txt,4,Drive or shot contested by defender,0.2726449275362319
20170119MINLAC.txt,1,Shot attempt with incidental contact,0.2726269315673289
20160306PHIMIA.txt,6,Off-ball or weak-side contact,0.2725856697819315
20160223HOUUTA.txt,0,Close-range contact near the basket,0.2724601175482787
20170408CHIBKN.txt,10,Wing isolation or drive play,0.2722908093278464
20170324MINLAL.txt,6,Off-ball or weak-side contact,0.2722222222222222
20150404UTAPHO.txt,0,Close-range contact near the basket,0.2720883534136546
20150503WASATL.txt,2,Replay review and ruling outcome,0.2720430107526881
20151123PHIMIN.txt,1,Shot attempt with incidental contact,0.2720430107526881
20160123MEMMIN.txt,7,Post-play physical contact,0.2719907407407407
20180204ATLNYK.txt,4,Drive or shot contested by defender,0.2718518518518518
20161208PORMEM.txt,3,Perimeter shot with defender contact,0.2717569786535304
20150408CLEMIL.txt,2,Replay review and ruling outcome,0.2715355805243445
20160322HOUOKC.txt,5,Screen-related offensive contact,0.2715277777777778
20170301DALATL.txt,2,Replay review and ruling outcome,0.2714701601164483
20160112BOSNYK.txt,11,General shooting foul situation,0.2713963963963964
20161123SASCHA.txt,9,Guard-driven shot with defensive pressure,0.2713365539452496
20180117NOPATL.txt,2,Replay review and ruling outcome,0.271101573676681
20151130OKCATL.txt,5,Screen-related offensive contact,0.271021021021021
20180325POROKC.txt,3,Perimeter shot with defender contact,0.2707454289732771
20161210PORIND.txt,5,Screen-related offensive contact,0.2707231040564374
20170113MEMHOU.txt,8,Marginal contact & non-call assessment,0.2707231040564374
20171130CLEATL.txt,1,Shot attempt with incidental contact,0.2705426356589147
20160511MIATOR.txt,10,Wing isolation or drive play,0.2705426356589147
20160307MEMCLE.txt,1,Shot attempt with incidental contact,0.2705026455026455
20180126UTATOR.txt,10,Wing isolation or drive play,0.270293609671848
20180103GSWDAL.txt,6,Off-ball or weak-side contact,0.2702898550724638
20170405TORDET.txt,10,Wing isolation or drive play,0.2701822916666667
20161112NYKTOR.txt,10,Wing isolation or drive play,0.2701149425287356
20180328PORMEM.txt,3,Perimeter shot with defender contact,0.2699876998769988
20170104MIASAC.txt,7,Post-play physical contact,0.2699805068226121
20170408BOSCHA.txt,11,General shooting foul situation,0.2699430199430199
20171018MILBOS.txt,9,Guard-driven shot with defensive pressure,0.2699430199430199
20161122PORNYK.txt,4,Drive or shot contested by defender,0.2698717948717949
20171107CHANYK.txt,4,Drive or shot contested by defender,0.2698717948717949
20160205BOSCLE.txt,11,General shooting foul situation,0.2698056801195814
20150319NOPPHO.txt,4,Drive or shot contested by defender,0.2697132616487455
20161210DENORL.txt,11,General shooting foul situation,0.2697132616487455
20180422TORWAS.txt,10,Wing isolation or drive play,0.269485903814262
20150327CHAWAS.txt,9,Guard-driven shot with defensive pressure,0.2694585448392555
20170129DALSAS.txt,7,Post-play physical contact,0.2691197691197691
20151111LALORL.txt,2,Replay review and ruling outcome,0.2690631808278867
20161103DENMIN.txt,11,General shooting foul situation,0.2690631808278867
20180205CHISAC.txt,7,Post-play physical contact,0.2690156599552573
20180201OKCDEN.txt,11,General shooting foul situation,0.268664563617245
20161101LALIND.txt,5,Screen-related offensive contact,0.2684478371501272
20180322LALNOP.txt,4,Drive or shot contested by defender,0.2682709447415329
20160108INDNOP.txt,5,Screen-related offensive contact,0.2682648401826484
20151116INDCHI.txt,5,Screen-related offensive contact,0.2682648401826484
20161130SASDAL.txt,7,Post-play physical contact,0.2678883071553228
20151106TORORL.txt,10,Wing isolation or drive play,0.2675925925925926
20171218BOSIND.txt,5,Screen-related offensive contact,0.2675438596491228
20171201SACCHI.txt,7,Post-play physical contact,0.2674603174603174
20171227NYKCHI.txt,4,Drive or shot contested by defender,0.2674603174603174
20170226PORTOR.txt,3,Perimeter shot with defender contact,0.2674074074074073
20160223SACDEN.txt,11,General shooting foul situation,0.2672222222222222
20151210PHIBKN.txt,10,Wing isolation or drive play,0.2668997668997669
20161202WASSAS.txt,7,Post-play physical contact,0.2668593448940269
20161218BOSMIA.txt,6,Off-ball or weak-side contact,0.2668308702791461
20151216BOSDET.txt,11,General shooting foul situation,0.2668195718654434
20171218PHODAL.txt,2,Replay review and ruling outcome,0.2667865707434053
20180107NYKDAL.txt,4,Drive or shot contested by defender,0.266541822721598
20180403GSWOKC.txt,5,Screen-related offensive contact,0.2665165165165165
20180106CLEORL.txt,3,Perimeter shot with defender contact,0.2664930555555555
20160114TORORL.txt,10,Wing isolation or drive play,0.2664930555555555
20160229INDCLE.txt,5,Screen-related offensive contact,0.2664783427495292
20160307SACNOP.txt,4,Drive or shot contested by defender,0.2664399092970521
20171111CLEDAL.txt,1,Shot attempt with incidental contact,0.2662976629766297
20171103BOSOKC.txt,5,Screen-related offensive contact,0.2662517289073305
20180501CLETOR.txt,1,Shot attempt with incidental contact,0.2661411411411411
20170201TORBOS.txt,10,Wing isolation or drive play,0.2659863945578231
20160206OKCGSW.txt,6,Off-ball or weak-side contact,0.2659313725490196
20170130ORLMIN.txt,1,Shot attempt with incidental contact,0.2658333333333333
20170323LACDAL.txt,0,Close-range contact near the basket,0.2658333333333333
20171029DETGSW.txt,6,Off-ball or weak-side contact,0.2657295850066934
20151209MEMDET.txt,7,Post-play physical contact,0.2656862745098039
20171028PHIDAL.txt,9,Guard-driven shot with defensive pressure,0.2656695156695156
20160516OKCGSW.txt,5,Screen-related offensive contact,0.265547263681592
20160304NYKBOS.txt,11,General shooting foul situation,0.2654320987654321
20150307SACMIA.txt,7,Post-play physical contact,0.2650063856960409
20180106MILWAS.txt,9,Guard-driven shot with defensive pressure,0.2649371069182389
20170203MEMOKC.txt,7,Post-play physical contact,0.2648578811369509
20170330HOUPOR.txt,8,Marginal contact & non-call assessment,0.2648054145516074
20151114CLEMIL.txt,0,Close-range contact near the basket,0.2647593097184378
20170118MEMWAS.txt,7,Post-play physical contact,0.2646396396396396
20150324TORDET.txt,10,Wing isolation or drive play,0.2643939393939394
20180503PHIBOS.txt,11,General shooting foul situation,0.2642956764295676
20161105CLEPHI.txt,1,Shot attempt with incidental contact,0.2642543859649122
20151130GSWUTA.txt,0,Close-range contact near the basket,0.2642543859649122
20170123NYKIND.txt,4,Drive or shot contested by defender,0.2642543859649122
20180102ATLPHO.txt,4,Drive or shot contested by defender,0.2642512077294686
20170209BOSPOR.txt,11,General shooting foul situation,0.2641325536062378
20180312SACOKC.txt,5,Screen-related offensive contact,0.2640350877192982
20170120PORPHI.txt,3,Perimeter shot with defender contact,0.2639553429027113
20151203OKCMIA.txt,6,Off-ball or weak-side contact,0.2638888888888889
20171115DETMIL.txt,9,Guard-driven shot with defensive pressure,0.2638888888888889
20151107HOULAC.txt,0,Close-range contact near the basket,0.2638888888888889
20161201MIAUTA.txt,6,Off-ball or weak-side contact,0.2638095238095237
20171026NOPSAC.txt,4,Drive or shot contested by defender,0.2638095238095237
20150324PHISAC.txt,9,Guard-driven shot with defensive pressure,0.2638095238095237
20160208ORLATL.txt,3,Perimeter shot with defender contact,0.2637426900584795
20170203PHOSAC.txt,4,Drive or shot contested by defender,0.2635416666666667
20170410WASDET.txt,3,Perimeter shot with defender contact,0.2635416666666667
20171110BKNPOR.txt,10,Wing isolation or drive play,0.2633986928104575
20160429MIACHA.txt,6,Off-ball or weak-side contact,0.2632058287795992
20160121MEMDEN.txt,11,General shooting foul situation,0.2628635346756152
20151108INDCLE.txt,5,Screen-related offensive contact,0.2628635346756152
20180505TORCLE.txt,10,Wing isolation or drive play,0.2627688172043011
20151201DALPOR.txt,3,Perimeter shot with defender contact,0.2627365356622998
20170320DENHOU.txt,11,General shooting foul situation,0.2625968992248061
20151218SACMIN.txt,1,Shot attempt with incidental contact,0.2625272331154684
20180103MINBKN.txt,10,Wing isolation or drive play,0.2625133120340788
20180330NOPCLE.txt,4,Drive or shot contested by defender,0.2622324159021406
20171209NYKCHI.txt,11,General shooting foul situation,0.2621794871794872
20180117DENLAC.txt,11,General shooting foul situation,0.2621794871794872
20160225HOUPOR.txt,3,Perimeter shot with defender contact,0.2619047619047619
20150316OKCDAL.txt,5,Screen-related offensive contact,0.2619047619047619
20180203UTASAS.txt,7,Post-play physical contact,0.2617994100294985
20170313ORLSAC.txt,7,Post-play physical contact,0.2617753623188406
20170326SACLAC.txt,7,Post-play physical contact,0.2617753623188406
20180317ATLMIL.txt,9,Guard-driven shot with defensive pressure,0.2617135207496653
20170302GSWCHI.txt,6,Off-ball or weak-side contact,0.2616747181964573
20171110CHABOS.txt,11,General shooting foul situation,0.2615303983228512
20170328MIADET.txt,6,Off-ball or weak-side contact,0.2614734299516908
20150312CLESAS.txt,1,Shot attempt with incidental contact,0.2614269788182832
20151230LALBOS.txt,6,Off-ball or weak-side contact,0.2614155251141552
20150322DALPHO.txt,4,Drive or shot contested by defender,0.261348897535668
20171105OKCPOR.txt,5,Screen-related offensive contact,0.261348897535668
20150307MEMNOP.txt,7,Post-play physical contact,0.2613412228796844
20170103MINPHI.txt,1,Shot attempt with incidental contact,0.261111111111111
20151212BOSCHA.txt,9,Guard-driven shot with defensive pressure,0.261111111111111
20161202SACBOS.txt,11,General shooting foul situation,0.2610544217687074
20160207DENNYK.txt,11,General shooting foul situation,0.2610350076103501
20160204NYKDET.txt,4,Drive or shot contested by defender,0.2608142493638676
20151028WASORL.txt,3,Perimeter shot with defender contact,0.2608142493638676
20180105CHIDAL.txt,11,General shooting foul situation,0.2605555555555556
20161201DALCHA.txt,9,Guard-driven shot with defensive pressure,0.260548523206751
20160224MINTOR.txt,1,Shot attempt with incidental contact,0.2604938271604938
20180424SASGSW.txt,6,Off-ball or weak-side contact,0.2604617604617604
20180214CHAORL.txt,9,Guard-driven shot with defensive pressure,0.2602420856610801
20160219MINMEM.txt,1,Shot attempt with incidental contact,0.2599067599067599
20170224PHOCHI.txt,4,Drive or shot contested by defender,0.2598204264870932
20160508CLEATL.txt,2,Replay review and ruling outcome,0.2597292724196277
20151109PORDEN.txt,11,General shooting foul situation,0.2596371882086167
20150312MILIND.txt,2,Replay review and ruling outcome,0.2596244131455399
20160203MIADAL.txt,6,Off-ball or weak-side contact,0.2593818984547461
20170110CHIWAS.txt,11,General shooting foul situation,0.2593818984547461
20151117TORGSW.txt,10,Wing isolation or drive play,0.2593495934959349
20180403SASLAC.txt,7,Post-play physical contact,0.2592008412197686
20171106BOSATL.txt,11,General shooting foul situation,0.259180790960452
20160113GSWDEN.txt,6,Off-ball or weak-side contact,0.259170653907496
20170308CHIORL.txt,11,General shooting foul situation,0.2591575091575091
20150331GSWLAC.txt,0,Close-range contact near the basket,0.258998435054773
20151101ATLCHA.txt,0,Close-range contact near the basket,0.2589098532494758
20170110MILSAS.txt,7,Post-play physical contact,0.2588383838383838
20161120TORSAC.txt,10,Wing isolation or drive play,0.2587878787878788
20160120ATLPOR.txt,2,Replay review and ruling outcome,0.2587719298245614
20180227LACDEN.txt,0,Close-range contact near the basket,0.2585910652920962
20151207PHOCHI.txt,4,Drive or shot contested by defender,0.258578431372549
20160221INDORL.txt,5,Screen-related offensive contact,0.2584830339321357
20150329PHICLE.txt,1,Shot attempt with incidental contact,0.2584830339321357
20151205GSWTOR.txt,10,Wing isolation or drive play,0.2583333333333333
20160205MIACHA.txt,9,Guard-driven shot with defensive pressure,0.2582508250825082
20180315NOPSAS.txt,7,Post-play physical contact,0.2582260371959942
20161203MINCHA.txt,9,Guard-driven shot with defensive pressure,0.2581018518518518
20180606GSWCLE.txt,1,Shot attempt with incidental contact,0.2580952380952381
20170419ATLWAS.txt,2,Replay review and ruling outcome,0.2580952380952381
20170129GSWPOR.txt,3,Perimeter shot with defender contact,0.2578231292517006
20171121CHILAL.txt,11,General shooting foul situation,0.2577380952380952
20160224DENLAC.txt,0,Close-range contact near the basket,0.2576754385964912
20180127ORLIND.txt,5,Screen-related offensive contact,0.2575231481481481
20170104MEMLAC.txt,7,Post-play physical contact,0.2574786324786324
20171215ATLMEM.txt,7,Post-play physical contact,0.2574578469520104
20170416ATLWAS.txt,3,Perimeter shot with defender contact,0.2574171029668411
20170324NOPHOU.txt,4,Drive or shot contested by defender,0.2572916666666666
20180127DALDEN.txt,11,General shooting foul situation,0.2572649572649572
20171216LACMIA.txt,6,Off-ball or weak-side contact,0.2571251548946716
20180424MILBOS.txt,11,General shooting foul situation,0.2570028011204481
20171208BOSSAS.txt,7,Post-play physical contact,0.2569786535303776
20160108NYKSAS.txt,7,Post-play physical contact,0.256892230576441
20171119DETMIN.txt,3,Perimeter shot with defender contact,0.2568870523415978
20180126LALCHI.txt,6,Off-ball or weak-side contact,0.2567140600315956
20161220BOSMEM.txt,7,Post-play physical contact,0.2566320645905421
20161212PORLAC.txt,3,Perimeter shot with defender contact,0.2565891472868217
20180211SACMIN.txt,1,Shot attempt with incidental contact,0.2561728395061728
20170105OKCHOU.txt,5,Screen-related offensive contact,0.2558386411889596
20180406ATLWAS.txt,3,Perimeter shot with defender contact,0.2556440903054449
20160309NOPCHA.txt,4,Drive or shot contested by defender,0.2555555555555555
20160321MEMPHO.txt,4,Drive or shot contested by defender,0.255503144654088
20180406CLEPHI.txt,9,Guard-driven shot with defensive pressure,0.2554697554697555
20170102OKCMIL.txt,9,Guard-driven shot with defensive pressure,0.2554240631163708
20180228INDATL.txt,5,Screen-related offensive contact,0.2554012345679012
20151209ORLPHO.txt,4,Drive or shot contested by defender,0.2553058676654182
20170107UTAMIN.txt,1,Shot attempt with incidental contact,0.2551282051282051
20160425MIACHA.txt,6,Off-ball or weak-side contact,0.2551169590643274
20151124CHIPOR.txt,3,Perimeter shot with defender contact,0.2550644567219152
20161111LACOKC.txt,5,Screen-related offensive contact,0.2549751243781094
20160311MINOKC.txt,1,Shot attempt with incidental contact,0.2549549549549549
20160107LALSAC.txt,7,Post-play physical contact,0.2548500881834215
20160118BOSDAL.txt,11,General shooting foul situation,0.2548022598870056
20161216BKNORL.txt,3,Perimeter shot with defender contact,0.2547495682210708
20160123DETDEN.txt,11,General shooting foul situation,0.254653130287648
20170405OKCMEM.txt,5,Screen-related offensive contact,0.2546296296296296
20170119WASNYK.txt,4,Drive or shot contested by defender,0.2545605306799336
20180222PHICHI.txt,11,General shooting foul situation,0.2545572916666667
20160511PORGSW.txt,6,Off-ball or weak-side contact,0.2544715447154471
20180422BOSMIL.txt,9,Guard-driven shot with defensive pressure,0.2543035993740219
20151127CLECHA.txt,1,Shot attempt with incidental contact,0.2542194092827004
20161115BKNLAL.txt,10,Wing isolation or drive play,0.2541152263374485
20171203ORLNYK.txt,3,Perimeter shot with defender contact,0.2537414965986394
20180303MEMORL.txt,7,Post-play physical contact,0.2535667963683528
20170102CHACHI.txt,9,Guard-driven shot with defensive pressure,0.2535087719298246
20151223HOUORL.txt,3,Perimeter shot with defender contact,0.2531285551763367
20170110DETSAC.txt,3,Perimeter shot with defender contact,0.2530864197530864
20161223DALLAC.txt,0,Close-range contact near the basket,0.2528344671201813
20170412DALMEM.txt,7,Post-play physical contact,0.2526205450733752
20151109MEMLAC.txt,7,Post-play physical contact,0.2525562372188139
20171017BOSCLE.txt,11,General shooting foul situation,0.2525445292620865
20160321GSWMIN.txt,1,Shot attempt with incidental contact,0.2523277467411545
20161225GSWCLE.txt,6,Off-ball or weak-side contact,0.2522768670309653
20160330NYKDAL.txt,4,Drive or shot contested by defender,0.2522371364653244
20171201NOPUTA.txt,4,Drive or shot contested by defender,0.2520938023450586
20180117MIAMIL.txt,9,Guard-driven shot with defensive pressure,0.2520525451559934
20160331CHIHOU.txt,11,General shooting foul situation,0.2518037518037518
20160115MIADEN.txt,11,General shooting foul situation,0.2517361111111111
20151201MEMNOP.txt,4,Drive or shot contested by defender,0.2515432098765432
20171105ATLCLE.txt,1,Shot attempt with incidental contact,0.2513935340022297
20151113CLENYK.txt,4,Drive or shot contested by defender,0.2513440860215054
20170209UTADAL.txt,2,Replay review and ruling outcome,0.2513061650992685
20170113BOSATL.txt,11,General shooting foul situation,0.2511261261261261
20150414TORBOS.txt,10,Wing isolation or drive play,0.2511261261261261
20160223BKNPOR.txt,10,Wing isolation or drive play,0.2508503401360544
20151208ORLDEN.txt,11,General shooting foul situation,0.2508333333333333
20160309MIAMIL.txt,9,Guard-driven shot with defensive pressure,0.250801282051282
20151204PHOWAS.txt,4,Drive or shot contested by defender,0.2507861635220125
20150404BOSTOR.txt,11,General shooting foul situation,0.2507440476190476
20150407GSWNOP.txt,6,Off-ball or weak-side contact,0.2507183908045977
20171117CHACHI.txt,11,General shooting foul situation,0.2506720430107527
20171223PORLAL.txt,3,Perimeter shot with defender contact,0.2496757457846952
20161108DENMEM.txt,11,General shooting foul situation,0.2496360989810771
20151125ATLMIN.txt,1,Shot attempt with incidental contact,0.2496229260935143
20151222DETMIA.txt,6,Off-ball or weak-side contact,0.2495769881556683
20160314MINPHO.txt,1,Shot attempt with incidental contact,0.2495291902071563
20160302OKCLAC.txt,5,Screen-related offensive contact,0.2495183044315992
20151209SASTOR.txt,10,Wing isolation or drive play,0.2495183044315992
20170130BKNMIA.txt,10,Wing isolation or drive play,0.2495069033530572
20151113PORMEM.txt,3,Perimeter shot with defender contact,0.2494407158836689
20171117PORSAC.txt,3,Perimeter shot with defender contact,0.2486876640419947
20171103INDPHI.txt,5,Screen-related offensive contact,0.2484984984984984
20160226CLETOR.txt,10,Wing isolation or drive play,0.24812734082397
20151102MILBKN.txt,9,Guard-driven shot with defensive pressure,0.2478354978354978
20170228GSWWAS.txt,3,Perimeter shot with defender contact,0.2476525821596244
20180108ATLLAC.txt,0,Close-range contact near the basket,0.2474593495934959
20180403CHACHI.txt,9,Guard-driven shot with defensive pressure,0.2473841554559043
20180324LALMEM.txt,7,Post-play physical contact,0.2473841554559043
20170127MEMPOR.txt,7,Post-play physical contact,0.2470686767169179
20161226PHISAC.txt,9,Guard-driven shot with defensive pressure,0.2469458987783595
20150325PORUTA.txt,0,Close-range contact near the basket,0.2466666666666666
20161226CHABKN.txt,10,Wing isolation or drive play,0.246588693957115
20160113INDBOS.txt,5,Screen-related offensive contact,0.2464212678936605
20180122PHOMIL.txt,4,Drive or shot contested by defender,0.2461419753086419
20180307MEMCHI.txt,11,General shooting foul situation,0.2459150326797385
20180117NYKMEM.txt,4,Drive or shot contested by defender,0.2453703703703703
20151231PHOOKC.txt,5,Screen-related offensive contact,0.2453703703703703
20160125HOUNOP.txt,4,Drive or shot contested by defender,0.2451550387596899
20170203INDBKN.txt,5,Screen-related offensive contact,0.2450396825396825
20171115UTANYK.txt,4,Drive or shot contested by defender,0.2450396825396825
20161212WASMIA.txt,6,Off-ball or weak-side contact,0.2447447447447447
20170410UTAGSW.txt,6,Off-ball or weak-side contact,0.2446581196581196
20170331WASUTA.txt,0,Close-range contact near the basket,0.2446102819237147
20161201ORLMEM.txt,7,Post-play physical contact,0.2445008460236886
20171221CHICLE.txt,1,Shot attempt with incidental contact,0.2444903581267217
20171115INDMEM.txt,7,Post-play physical contact,0.2442424242424242
20160108DENMEM.txt,7,Post-play physical contact,0.2442129629629629
20161214INDMIA.txt,6,Off-ball or weak-side contact,0.2441441441441441
20151230INDCHI.txt,5,Screen-related offensive contact,0.2441002949852507
20161205SASMIL.txt,9,Guard-driven shot with defensive pressure,0.2438725490196078
20151030CHIDET.txt,3,Perimeter shot with defender contact,0.2437379576107899
20151106DETPHO.txt,3,Perimeter shot with defender contact,0.2436868686868686
20161030SASMIA.txt,7,Post-play physical contact,0.2434895833333333
20151230PHISAC.txt,7,Post-play physical contact,0.2434343434343434
20170407SACLAL.txt,7,Post-play physical contact,0.2432659932659932
20171020SACDAL.txt,7,Post-play physical contact,0.2431457431457431
20150319UTALAL.txt,0,Close-range contact near the basket,0.2430555555555555
20161203LALMEM.txt,7,Post-play physical contact,0.2426739926739926
20171023WASDEN.txt,11,General shooting foul situation,0.2426356589147286
20150327BOSNYK.txt,4,Drive or shot contested by defender,0.2425287356321838
20151223NYKCLE.txt,1,Shot attempt with incidental contact,0.2425287356321838
20150322DETBOS.txt,3,Perimeter shot with defender contact,0.2423795476892822
20151114BKNGSW.txt,6,Off-ball or weak-side contact,0.2423687423687424
